,counts,index_zmu,POP_TOT_ZMU,zmu,hr,day,nome_comun,quartiere,tripdistance_m,triptime_m,breaktime_m
13953,0.74,402,1359.0,1002050,4.0,2022-10-20,Roma,Tor di Quinto,69500.0,78.0,3408.0
13954,9.8,410,102.0,1002008,5.0,2022-10-20,Roma,Tor di Quinto,300.0,2.0,1.0
13955,1.45,1273,688.0,1001318,10.0,2022-10-20,Roma,Lido di Ostia Levante,2100.0,4.0,1136.0
13956,1.7,870,589.0,1000628,11.0,2022-10-20,Roma,Tiburtino,1700.0,5.0,329.0
13957,0.73,1037,1366.0,1000909,11.0,2022-10-20,Roma,Tuscolano,14700.0,37.0,1481.0
13958,0.73,1037,1366.0,1000909,16.0,2022-10-20,Roma,Tuscolano,100.0,0.0,241.0
13959,0.74,654,1355.0,1000264,8.0,2022-10-20,Roma,Salario,1400.0,6.0,4.0
13960,0.76,621,1314.0,1000249,10.0,2022-10-20,Roma,Trieste,800.0,2.0,8.0
13961,0.5,1117,4014.0,1001405,7.0,2022-10-20,Fiumicino,,300.0,2.0,448.0
13962,1.21,780,825.0,1000303,18.0,2022-10-20,Roma,Nomentano,6300.0,16.0,325.0
13963,0.18,954,5579.0,1000721,20.0,2022-10-20,Roma,Prenestino-Centocelle,6700.0,13.0,137.0
13964,0.06,73,17267.0,1058097,20.0,2022-10-20,Santa marinella,,12100.0,22.0,107.0
13965,0.28,408,3536.0,1001942,10.0,2022-10-20,Roma,Casalotti,14000.0,21.0,235.0
13966,1.25,1106,801.0,1001381,12.0,2022-10-20,Roma,Casal Palocco,1300.0,3.0,10.0
13967,2.5,1106,801.0,1001381,8.0,2022-10-20,Roma,Casal Palocco,1750.0,4.0,18.0
13968,0.4,1311,2517.0,1001358,9.0,2022-10-20,Roma,Castel Fusano,3500.0,7.0,19.0
13969,0.66,1282,3048.0,1001329,12.0,2022-10-20,Roma,Casal Palocco,1600.0,3.0,13.0
13970,1.02,944,976.0,1000712,3.0,2022-10-20,Roma,Tor Sapienza,6000.0,10.0,463.0
13971,2.04,1018,1470.0,1000848,11.0,2022-10-20,Roma,Acqua Vergine,7833.0,15.0,184.0
13972,1.02,944,976.0,1000712,4.0,2022-10-20,Roma,Tor Sapienza,17200.0,29.0,834.0
13973,0.33,279,2986.0,1000734,8.0,2022-10-20,Roma,Tor Sapienza,100.0,0.0,212.0
13974,0.57,556,1758.0,1000400,9.0,2022-10-20,Roma,Monte Sacro,13000.0,20.0,8.0
13975,0.31,1121,3217.0,1000486,9.0,2022-10-20,Roma,Monte Sacro,2100.0,6.0,4.0
13976,0.27,1137,3711.0,1001044,6.0,2022-10-20,Roma,Torre Gaia,6300.0,11.0,23.0
13977,0.35,1293,2853.0,1001340,14.0,2022-10-20,Roma,Lido di Ostia Levante,800.0,3.0,3.0
13978,0.85,141,1170.0,1000904,11.0,2022-10-20,Roma,Prenestino-Labicano,3800.0,12.0,1165.0
13979,0.45,849,2225.0,1000556,17.0,2022-10-20,Roma,Pietralata,3500.0,8.0,58.0
13980,0.68,1018,1470.0,1000848,5.0,2022-10-20,Roma,Acqua Vergine,10500.0,31.0,785.0
13981,1.12,120,892.0,1000852,10.0,2022-10-20,Roma,Torre Angela,8000.0,13.0,38.0
13982,0.68,1018,1470.0,1000848,10.0,2022-10-20,Roma,Acqua Vergine,1900.0,4.0,12.0
13983,13.7,178,73.0,1001923,6.0,2022-10-20,Roma,La Storta,7900.0,11.0,973.0
13984,0.24,84,4168.0,1000261,21.0,2022-10-20,Roma,Trieste,2400.0,4.0,124.0
13985,0.4,753,2502.0,1000224,8.0,2022-10-20,Roma,Pinciano,3200.0,7.0,11.0
13986,2.1,9,477.0,1000832,16.0,2022-10-20,Roma,Torre Gaia,2500.0,4.0,9.0
13987,0.27,1006,3754.0,1000829,23.0,2022-10-20,Roma,Torre Spaccata,7800.0,10.0,327.0
13988,0.29,964,3478.0,1000726,15.0,2022-10-20,Roma,Tor Sapienza,1500.0,4.0,530.0
13989,0.44,104,2295.0,1000470,15.0,2022-10-20,Roma,Monte Sacro,600.0,2.0,3.0
13990,0.32,167,3116.0,1000422,15.0,2022-10-20,Roma,Monte Sacro,300.0,2.0,1.0
13991,1.03,563,1941.0,1000251,15.0,2022-10-20,Roma,Trieste,1550.0,6.0,29.0
13992,0.45,125,2203.0,1000322,15.0,2022-10-20,Roma,Tiburtino,5500.0,12.0,21.0
13993,0.45,752,2198.0,1000223,7.0,2022-10-20,Roma,Pinciano,2300.0,8.0,91.0
13994,0.44,243,2248.0,1001731,19.0,2022-10-20,Roma,Trionfale,700.0,3.0,17.0
13995,20.0,675,50.0,1000240,19.0,2022-10-20,Roma,Parioli,4300.0,10.0,14.0
13996,1.65,1243,1815.0,1001263,11.0,2022-10-20,Roma,Castel di Leva,27966.0,17.0,512.0
13997,5.92,1265,169.0,1001311,6.0,2022-10-20,Roma,Ostia Antica,20900.0,27.0,1.0
13998,5.92,1265,169.0,1001311,12.0,2022-10-20,Roma,Ostia Antica,5100.0,12.0,13.0
13999,0.37,1309,2703.0,1001354,13.0,2022-10-20,Roma,Ostia Antica,1200.0,6.0,60.0
14000,3.22,988,311.0,1000808,4.0,2022-10-20,Roma,Torre Gaia,29200.0,39.0,926.0
14001,0.38,1210,2626.0,1001348,13.0,2022-10-20,Roma,Acilia Sud,1800.0,5.0,1.0
14002,0.23,1327,4272.0,1001610,5.0,2022-10-20,Roma,Gianicolense,13300.0,20.0,760.0
14003,0.14,545,7048.0,1058054,18.0,2022-10-20,Manziana,,400.0,1.0,140.0
14004,3.26,432,307.0,1001624,13.0,2022-10-20,Roma,Gianicolense,2200.0,8.0,19.0
14005,0.98,471,1023.0,1000278,6.0,2022-10-20,Roma,Trieste,700.0,2.0,957.0
14006,0.43,1192,2308.0,1001262,9.0,2022-10-20,Roma,Torrino,2300.0,6.0,82.0
14007,6.25,1127,160.0,1001517,17.0,2022-10-20,Roma,La Pisana,2800.0,5.0,52.0
14008,0.23,321,4310.0,1001410,3.0,2022-10-20,Fiumicino,,200.0,1.0,718.0
14009,0.91,470,1104.0,1002063,4.0,2022-10-20,Roma,Della Vittoria,12000.0,35.0,2215.0
14010,0.18,1012,5511.0,1001027,19.0,2022-10-20,Roma,Tuscolano,9400.0,24.0,117.0
14011,1.37,211,729.0,1000915,21.0,2022-10-20,Roma,Appio-Latino,6900.0,18.0,88.0
14012,4.15,1171,241.0,1001134,6.0,2022-10-20,Roma,Ostiense,800.0,2.0,4.0
14013,0.26,938,3850.0,1000638,18.0,2022-10-20,Roma,Prenestino-Labicano,6200.0,17.0,758.0
14014,1.82,464,550.0,1002048,7.0,2022-10-20,Roma,Della Vittoria,4400.0,12.0,1.0
14015,0.55,1090,1808.0,1001035,11.0,2022-10-20,Roma,Casal Morena,500.0,2.0,89.0
14016,0.42,697,2401.0,1000131,3.0,2022-10-20,Roma,Monti,22500.0,26.0,2051.0
14017,1.83,289,545.0,1001965,6.0,2022-10-20,Roma,Casalotti,3300.0,6.0,2108.0
14018,0.27,783,3681.0,1000306,14.0,2022-10-20,Roma,Nomentano,2700.0,8.0,2673.0
14019,1.77,864,1696.0,1000334,14.0,2022-10-20,Roma,Nomentano,966.0,4.0,8.0
14020,1.86,60,538.0,1000213,18.0,2022-10-20,Roma,Trieste,2800.0,8.0,133.0
14021,0.45,541,2246.0,1001713,10.0,2022-10-20,Roma,Trionfale,3500.0,12.0,2783.0
14022,1.95,420,514.0,1001953,17.0,2022-10-20,Roma,Trionfale,2600.0,9.0,1.0
14023,0.61,466,1641.0,1002053,12.0,2022-10-20,Roma,Della Vittoria,3300.0,7.0,1.0
14024,0.14,1002,6904.0,1000821,13.0,2022-10-20,Roma,Torre Angela,21800.0,41.0,136.0
14025,0.16,744,6189.0,1001415,11.0,2022-10-20,Fiumicino,,3800.0,10.0,27.0
14026,2.02,1267,495.0,1001312,12.0,2022-10-20,Roma,Lido di Ostia Ponente,2600.0,4.0,89.0
14027,0.49,447,2029.0,1002029,13.0,2022-10-20,Roma,Tomba di Nerone,42800.0,47.0,17.0
14028,0.49,447,2029.0,1002029,14.0,2022-10-20,Roma,Tomba di Nerone,0.0,1.0,18.0
14029,1.75,678,572.0,1001635,17.0,2022-10-20,Roma,Gianicolense,20300.0,46.0,635.0
14030,25.64,760,39.0,1000243,7.0,2022-10-20,Roma,Flaminio,600.0,3.0,905.0
14031,5.04,441,397.0,1002020,18.0,2022-10-20,Roma,Prima Porta,4700.0,9.0,3.0
14032,1.09,352,914.0,1001852,9.0,2022-10-20,Roma,Aurelio,31200.0,27.0,4.0
14033,0.22,579,4516.0,1058098,18.0,2022-10-20,Sant'angelo roman,,400.0,2.0,41.0
14034,0.77,150,1306.0,1001260,19.0,2022-10-20,Roma,Castel di Leva,13700.0,14.0,84.0
14035,1.37,165,731.0,1001959,18.0,2022-10-20,Roma,Casalotti,10000.0,18.0,71.0
14036,0.2,477,4905.0,1002058,18.0,2022-10-20,Roma,La Storta,6800.0,13.0,14.0
14037,0.15,392,6703.0,1001933,6.0,2022-10-20,Roma,Primavalle,1200.0,4.0,788.0
14038,0.39,193,2570.0,1001823,7.0,2022-10-20,Roma,Trionfale,200.0,1.0,21.0
14039,0.84,304,2393.0,1001809,7.0,2022-10-20,Roma,Trionfale,1800.0,4.0,35.0
14040,0.16,199,6342.0,1001950,14.0,2022-10-20,Roma,Primavalle,3300.0,18.0,4.0
14041,0.47,155,2147.0,1000434,4.0,2022-10-20,Roma,Val Melaina,49700.0,35.0,880.0
14042,12.35,1080,81.0,1001025,16.0,2022-10-20,Roma,Aeroporto di Ciampino,9800.0,33.0,131.0
14043,0.35,1293,2853.0,1001340,11.0,2022-10-20,Roma,Lido di Ostia Levante,400.0,2.0,5.0
14044,2.06,651,485.0,1001019,6.0,2022-10-20,Roma,Torre Maura,100.0,1.0,4.0
14045,0.5,1117,4014.0,1001405,8.0,2022-10-20,Fiumicino,,10150.0,12.0,23.0
14046,1.0,1117,4014.0,1001405,9.0,2022-10-20,Fiumicino,,750.0,2.0,8.0
14047,0.25,1117,4014.0,1001405,13.0,2022-10-20,Fiumicino,,200.0,1.0,211.0
14048,0.79,261,2527.0,1001804,13.0,2022-10-20,Roma,Aurelio,14100.0,14.0,4.0
14049,0.34,806,2906.0,1000433,15.0,2022-10-20,Roma,Val Melaina,17800.0,70.0,598.0
14050,0.38,803,2656.0,1000406,17.0,2022-10-20,Roma,Casal Boccone,2500.0,6.0,20.0
14051,0.46,557,2165.0,1058070,7.0,2022-10-20,Nemi,,5100.0,9.0,939.0
14052,0.62,1085,1616.0,1001032,15.0,2022-10-20,Roma,Appio-Pignatelli,700.0,2.0,5.0
14053,1.07,866,932.0,1000570,3.0,2022-10-20,Roma,Settecamini,27000.0,25.0,5.0
14054,0.66,1313,1516.0,1001360,10.0,2022-10-20,Roma,Acilia Nord,3200.0,7.0,23.0
14055,0.23,687,4419.0,1000122,11.0,2022-10-20,Roma,Testaccio,200.0,1.0,2.0
14056,0.15,392,6703.0,1001933,13.0,2022-10-20,Roma,Primavalle,1000.0,3.0,2999.0
14057,0.23,389,4319.0,1001932,13.0,2022-10-20,Roma,Primavalle,2000.0,5.0,1.0
14058,0.25,681,3983.0,1000402,20.0,2022-10-20,Roma,Monte Sacro,1400.0,6.0,107.0
14059,0.62,1085,1616.0,1001032,11.0,2022-10-20,Roma,Appio-Pignatelli,1200.0,4.0,97.0
14060,0.44,742,2259.0,1000205,19.0,2022-10-20,Roma,Parioli,1900.0,4.0,27.0
14061,0.24,122,4244.0,1000942,8.0,2022-10-20,Roma,Appio-Latino,13400.0,35.0,43.0
14062,0.61,361,1629.0,1001903,14.0,2022-10-20,Roma,Trionfale,200.0,0.0,12.0
14063,1.29,1330,778.0,1001637,15.0,2022-10-20,Roma,Gianicolense,7000.0,24.0,76.0
14064,0.47,1226,2132.0,1001233,2.0,2022-10-20,Roma,Vallerano,31400.0,27.0,352.0
14065,0.33,1212,3054.0,1001223,10.0,2022-10-20,Roma,Giuliano-Dalmata,8100.0,13.0,447.0
14066,0.08,881,12380.0,1000512,19.0,2022-10-20,Roma,San Basilio,17300.0,18.0,2.0
14067,0.09,116,11456.0,1000826,20.0,2022-10-20,Roma,Lunghezza,18800.0,22.0,74.0
14068,0.24,887,4185.0,1000623,10.0,2022-10-20,Roma,Collatino,2400.0,8.0,5772.0
14069,0.35,295,2872.0,1001806,13.0,2022-10-20,Roma,Primavalle,2700.0,13.0,39.0
14070,0.42,1259,2365.0,1001634,12.0,2022-10-20,Roma,Gianicolense,3200.0,9.0,22.0
14071,4.18,1191,239.0,1001815,8.0,2022-10-20,Roma,Casalotti,8500.0,8.0,155.0
14072,0.25,1117,4014.0,1001405,6.0,2022-10-20,Fiumicino,,37800.0,57.0,42.0
14073,0.25,1117,4014.0,1001405,12.0,2022-10-20,Fiumicino,,36900.0,40.0,20.0
14074,21.28,917,47.0,1000626,15.0,2022-10-20,Roma,Collatino,2800.0,13.0,541.0
14075,2.16,1211,463.0,1001222,16.0,2022-10-20,Roma,Cecchignola,28200.0,30.0,37.0
14076,0.2,1064,4909.0,1001011,5.0,2022-10-20,Roma,Tuscolano,3900.0,13.0,723.0
14077,1.36,899,738.0,1000530,4.0,2022-10-20,Roma,Settecamini,1800.0,3.0,686.0
14078,0.59,507,1707.0,1000481,7.0,2022-10-20,Roma,Monte Sacro Alto,22000.0,29.0,9.0
14079,1.32,827,755.0,1000430,7.0,2022-10-20,Roma,Marcigliana,4600.0,7.0,16.0
14080,0.62,816,1617.0,1000420,8.0,2022-10-20,Roma,Casal Boccone,2600.0,10.0,7.0
14081,0.92,802,1091.0,1000411,11.0,2022-10-20,Roma,Castel Giubileo,15500.0,22.0,37.0
14082,5.62,259,356.0,1000432,12.0,2022-10-20,Roma,Marcigliana,6000.0,10.0,8.0
14083,0.56,583,1780.0,1000242,8.0,2022-10-20,Roma,Parioli,6200.0,26.0,577.0
14084,0.26,738,3881.0,1000203,22.0,2022-10-20,Roma,Pinciano,3800.0,7.0,186.0
14085,0.03,93,30247.0,1058122,23.0,2022-10-20,Fonte Nuova,,11500.0,14.0,106.0
14086,0.49,758,2024.0,1000257,17.0,2022-10-20,Roma,Salario,4700.0,12.0,6.0
14087,62.5,336,16.0,1000834,12.0,2022-10-20,Roma,Lunghezza,9900.0,17.0,20.0
14088,0.78,274,1288.0,1000902,15.0,2022-10-20,Roma,Tuscolano,26000.0,40.0,7.0
14089,7.81,679,128.0,1000135,16.0,2022-10-20,Roma,Monti,3400.0,13.0,53.0
14090,9.8,410,102.0,1002008,3.0,2022-10-20,Roma,Tor di Quinto,32500.0,23.0,572.0
14091,1.98,567,504.0,1058085,7.0,2022-10-20,Rocca di cave,,4800.0,6.0,38.0
14092,1.98,567,504.0,1058085,14.0,2022-10-20,Rocca di cave,,4600.0,7.0,18.0
14093,0.78,274,1288.0,1000902,12.0,2022-10-20,Roma,Tuscolano,2600.0,5.0,112.0
14094,38.46,429,26.0,1000323,16.0,2022-10-20,Roma,Nomentano,2100.0,6.0,189.0
14095,1.32,110,759.0,1000316,14.0,2022-10-20,Roma,Nomentano,25000.0,30.0,135.0
14096,0.99,787,1014.0,1000324,5.0,2022-10-20,Roma,Nomentano,14200.0,27.0,796.0
14097,0.19,520,5195.0,1058063,15.0,2022-10-20,Montelibretti,,13000.0,11.0,3405.0
14098,0.19,933,5344.0,1000621,7.0,2022-10-20,Roma,Tuscolano,6300.0,20.0,502.0
14099,1.88,522,533.0,1000907,7.0,2022-10-20,Roma,Tuscolano,2700.0,7.0,12.0
14100,0.23,683,4343.0,1001502,8.0,2022-10-20,Roma,Portuense,1100.0,4.0,0.0
14101,0.49,447,2029.0,1002029,19.0,2022-10-20,Roma,Tomba di Nerone,10300.0,24.0,110.0
14102,1.13,894,886.0,1000527,13.0,2022-10-20,Roma,Settecamini,5900.0,14.0,1286.0
14103,1.32,824,758.0,1000451,11.0,2022-10-20,Roma,Monte Sacro,7700.0,22.0,2.0
14104,0.87,20,1156.0,1000440,13.0,2022-10-20,Roma,Monte Sacro Alto,3300.0,12.0,96.0
14105,0.79,865,1265.0,1000491,18.0,2022-10-20,Roma,Casal Boccone,12200.0,15.0,74.0
14106,4.24,722,236.0,1000158,20.0,2022-10-20,Roma,Ripa,16100.0,31.0,113.0
14107,0.81,1296,1241.0,1001371,13.0,2022-10-20,Roma,Castel Fusano,8000.0,18.0,33.0
14108,0.67,1114,1487.0,1001388,13.0,2022-10-20,Roma,Castel Fusano,2300.0,4.0,22.0
14109,0.74,1091,1348.0,1001038,6.0,2022-10-20,Roma,Torrenova,1500.0,5.0,501.0
14110,0.58,1020,1736.0,1000934,12.0,2022-10-20,Roma,Appio-Latino,13600.0,32.0,400.0
14111,0.9,786,1113.0,1000315,4.0,2022-10-20,Roma,Pietralata,9700.0,27.0,1177.0
14112,0.46,989,2169.0,1000868,15.0,2022-10-20,Roma,Borghesiana,11400.0,32.0,597.0
14113,0.37,409,2684.0,1058067,13.0,2022-10-20,Moricone,,99700.0,86.0,27.0
14114,0.08,1142,11869.0,1001045,19.0,2022-10-20,Roma,Casal Morena,1500.0,2.0,84.0
14115,0.77,1083,1303.0,1001357,4.0,2022-10-20,Roma,Lido di Ostia Levante,7400.0,13.0,1003.0
14116,0.18,873,5444.0,1000501,10.0,2022-10-20,Roma,Tiburtino,3200.0,13.0,17.0
14117,15.87,1026,63.0,1000854,16.0,2022-10-20,Roma,Torre Angela,6200.0,12.0,78.0
14118,0.26,117,3887.0,1000849,17.0,2022-10-20,Roma,Lunghezza,5900.0,11.0,20.0
14119,1.59,714,1255.0,1000146,7.0,2022-10-20,Roma,Monti,28300.0,50.0,285.0
14120,1.85,716,540.0,1000143,6.0,2022-10-20,Roma,Sallustiano,53400.0,56.0,16382.0
14121,17.86,454,56.0,1000174,7.0,2022-10-20,Roma,Sallustiano,200.0,0.0,10.0
14122,2.64,858,379.0,1000546,12.0,2022-10-20,Roma,Pietralata,1700.0,7.0,4151.0
14123,0.33,1003,3003.0,1000838,18.0,2022-10-20,Roma,Torre Angela,3200.0,6.0,5.0
14124,9.43,1084,106.0,1001030,23.0,2022-10-20,Roma,Capannelle,3400.0,5.0,262.0
14125,0.18,830,5419.0,1000465,8.0,2022-10-20,Roma,Monte Sacro Alto,3800.0,11.0,62.0
14126,0.1,50,9546.0,1058081,4.0,2022-10-20,Riano,,8000.0,12.0,884.0
14127,0.27,265,3771.0,1001801,3.0,2022-10-20,Roma,Aurelio,2900.0,5.0,1067.0
14128,0.1,1051,10328.0,1001002,18.0,2022-10-20,Roma,Don Bosco,1000.0,6.0,25.0
14129,0.39,1021,2583.0,1000850,20.0,2022-10-20,Roma,Torre Angela,10800.0,17.0,125.0
14130,0.54,618,1843.0,1000645,11.0,2022-10-20,Roma,Prenestino-Labicano,100.0,0.0,1065.0
14131,1.66,930,602.0,1000605,6.0,2022-10-20,Roma,Prenestino-Labicano,6000.0,23.0,931.0
14132,0.54,1033,1845.0,1000864,15.0,2022-10-20,Roma,Torre Maura,22200.0,67.0,490.0
14133,0.57,534,1769.0,1000932,6.0,2022-10-20,Roma,Appio-Latino,1000.0,5.0,5.0
14134,0.21,396,4825.0,1001934,21.0,2022-10-20,Roma,Primavalle,37500.0,31.0,132.0
14135,0.81,440,1236.0,1000270,11.0,2022-10-20,Roma,Trieste,800.0,3.0,8.0
14136,0.48,381,2074.0,1000274,13.0,2022-10-20,Roma,Trieste,500.0,2.0,68.0
14137,0.51,676,1971.0,1000258,8.0,2022-10-20,Roma,Parioli,2300.0,13.0,113.0
14138,0.48,381,2074.0,1000274,16.0,2022-10-20,Roma,Trieste,800.0,7.0,9.0
14139,0.88,1038,1133.0,1000910,9.0,2022-10-20,Roma,Tuscolano,500.0,2.0,21.0
14140,0.76,711,1323.0,1000139,4.0,2022-10-20,Roma,Monti,20300.0,31.0,944.0
14141,2.41,926,415.0,1000619,18.0,2022-10-20,Roma,Tuscolano,2800.0,17.0,96.0
14142,0.28,636,3545.0,1000927,20.0,2022-10-20,Roma,Appio-Latino,3600.0,14.0,87.0
14143,0.45,752,2198.0,1000223,20.0,2022-10-20,Roma,Pinciano,38600.0,42.0,4173.0
14144,0.41,1061,2418.0,1001012,22.0,2022-10-20,Roma,Capannelle,40000.0,66.0,48.0
14145,1.56,426,1284.0,1002006,14.0,2022-10-20,Roma,Della Vittoria,6850.0,11.0,59.0
14146,1.39,599,722.0,1000207,19.0,2022-10-20,Roma,Flaminio,5900.0,11.0,263.0
14147,1.39,599,722.0,1000207,23.0,2022-10-20,Roma,Flaminio,2900.0,6.0,203.0
14148,0.78,426,1284.0,1002006,23.0,2022-10-20,Roma,Della Vittoria,5500.0,10.0,0.0
14149,4.15,1129,241.0,1001524,20.0,2022-10-20,Roma,Ponte Galeria,39000.0,25.0,8929.0
14150,0.24,487,4141.0,1001413,21.0,2022-10-20,Fiumicino,,8900.0,7.0,12.0
14151,0.5,395,1981.0,1000234,11.0,2022-10-20,Roma,Trieste,1000.0,4.0,0.0
14152,1.0,1263,998.0,1001308,9.0,2022-10-20,Roma,Casal Palocco,4300.0,8.0,3.0
14153,0.76,711,1323.0,1000139,7.0,2022-10-20,Roma,Monti,38400.0,60.0,109.0
14154,2.69,708,743.0,1000121,8.0,2022-10-20,Roma,Ostiense,3800.0,11.0,8.0
14155,1.51,711,1323.0,1000139,10.0,2022-10-20,Roma,Monti,8600.0,31.0,11.0
14156,0.76,711,1323.0,1000139,11.0,2022-10-20,Roma,Monti,10300.0,59.0,10.0
14157,0.18,945,10884.0,1000704,20.0,2022-10-20,Roma,Prenestino-Centocelle,1650.0,5.0,1978.0
14158,0.15,953,6656.0,1000713,4.0,2022-10-20,Roma,Tor Sapienza,9500.0,19.0,841.0
14159,0.33,919,3038.0,1000560,4.0,2022-10-20,Roma,Ponte Mammolo,6400.0,12.0,4.0
14160,0.53,869,1871.0,1000549,12.0,2022-10-20,Roma,Ponte Mammolo,0.0,1.0,463.0
14161,0.24,900,4151.0,1000531,21.0,2022-10-20,Roma,Tiburtino,7800.0,34.0,39.0
14162,0.35,932,2868.0,1000609,14.0,2022-10-20,Roma,Prenestino-Labicano,11800.0,44.0,394.0
14163,3.13,373,319.0,1000615,16.0,2022-10-20,Roma,Tiburtino,1100.0,5.0,21.0
14164,0.24,887,4185.0,1000623,16.0,2022-10-20,Roma,Collatino,5300.0,10.0,5.0
14165,0.62,816,1617.0,1000420,19.0,2022-10-20,Roma,Casal Boccone,4800.0,8.0,85.0
14166,0.55,643,1809.0,1000617,6.0,2022-10-20,Roma,Prenestino-Labicano,800.0,4.0,2754.0
14167,2.86,91,350.0,1000227,3.0,2022-10-20,Roma,Flaminio,10600.0,16.0,758.0
14168,3.38,1119,296.0,1000494,19.0,2022-10-20,Roma,Casal Boccone,11000.0,24.0,339.0
14169,0.76,711,1323.0,1000139,17.0,2022-10-20,Roma,Monti,5100.0,23.0,6957.0
14170,0.57,521,1755.0,1058033,7.0,2022-10-20,Civitella san pao,,400.0,1.0,1372.0
14171,1.79,242,559.0,1001729,19.0,2022-10-20,Roma,Della Vittoria,3000.0,8.0,7.0
14172,0.17,810,5983.0,1000412,20.0,2022-10-20,Roma,Castel Giubileo,11400.0,15.0,61.0
14173,0.05,491,20863.0,1058059,21.0,2022-10-20,Mentana,,1600.0,4.0,136.0
14174,0.07,401,14110.0,1001612,21.0,2022-10-20,Roma,Gianicolense,29500.0,28.0,6.0
14175,1.8,292,1111.0,1001213,16.0,2022-10-20,Roma,Torrino,2050.0,4.0,606.0
14176,4.67,921,214.0,1000551,5.0,2022-10-20,Roma,Settecamini,7100.0,11.0,497.0
14177,0.82,649,1225.0,1000569,15.0,2022-10-20,Roma,Settecamini,7800.0,15.0,542.0
14178,0.54,1285,1866.0,1001333,16.0,2022-10-20,Roma,Ostia Antica,4200.0,7.0,14.0
14179,0.46,1010,2157.0,1000837,7.0,2022-10-20,Roma,Torre Angela,3500.0,6.0,11.0
14180,1.23,296,812.0,1001367,19.0,2022-10-20,Roma,Ostia Antica,2100.0,4.0,60.0
14181,0.54,1285,1866.0,1001333,12.0,2022-10-20,Roma,Ostia Antica,100.0,0.0,1526.0
14182,2.16,1211,463.0,1001222,6.0,2022-10-20,Roma,Cecchignola,22900.0,35.0,924.0
14183,0.17,895,6045.0,1000528,14.0,2022-10-20,Roma,Settecamini,1500.0,3.0,5.0
14184,0.23,695,4377.0,1001533,16.0,2022-10-20,Roma,Portuense,1200.0,4.0,642.0
14185,0.34,1123,5831.0,1001122,19.0,2022-10-20,Roma,Ardeatino,4350.0,8.0,71.0
14186,2.81,259,356.0,1000432,8.0,2022-10-20,Roma,Marcigliana,13400.0,12.0,1.0
14187,1.31,756,1525.0,1000222,10.0,2022-10-20,Roma,Pinciano,2950.0,12.0,194.0
14188,15.62,765,64.0,1000239,11.0,2022-10-20,Roma,Pinciano,3100.0,10.0,0.0
14189,0.66,756,1525.0,1000222,15.0,2022-10-20,Roma,Pinciano,0.0,1.0,144.0
14190,0.94,739,1067.0,1000210,16.0,2022-10-20,Roma,Salario,2100.0,21.0,4.0
